No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Gender
186,HASSAN,KHADIJA SWALEH,1,MOMBASA,4,NYALI,20,KADZANDANI,40,NEW DEMOCRATS,ND,Female
187,KAMOTI,HARE MRUU,1,MOMBASA,4,NYALI,20,KADZANDANI,13,DEMOCRATIC PARTY OF KENYA,DP,Male
188,KOMORA,MWANAHAMISI OMAR,1,MOMBASA,4,NYALI,20,KADZANDANI,60,VIBRANT DEMOCRATIC PARTY,VDP,Female
189,MARTINE,PINUSPA OTIENO,1,MOMBASA,4,NYALI,20,KADZANDANI,62,AMANI NATIONAL CONGRESS,ANC,Male
190,MUTAMBUKI,JOHN MUTEMI,1,MOMBASA,4,NYALI,20,KADZANDANI,IND,INDEPENDENT,IND,Male
191,NKONGE,SHEILA MWENDE,1,MOMBASA,4,NYALI,20,KADZANDANI,27,JUBILEE PARTY,JP,Female
192,NYINGE,HAROUN CHILANGO KARIMA,1,MOMBASA,4,NYALI,20,KADZANDANI,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
193,NZAI,FRANCIS KOMBE,1,MOMBASA,4,NYALI,20,KADZANDANI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
194,ODERO,KENNEDY OTIENO,1,MOMBASA,4,NYALI,20,KADZANDANI,64,UNITED DEMOCRATIC PARTY,UDP,Male
195,ODHIAMBO,DANIEL OTIENO,1,MOMBASA,4,NYALI,20,KADZANDANI,54,CHAMA CHA MASHINANI,CCM,Male
196,SAID,MOHAMED CHIWALA,1,MOMBASA,4,NYALI,20,KADZANDANI,IND,INDEPENDENT,IND,Male
197,ACHIENG,NAIMA,1,MOMBASA,5,LIKONI,21,MTONGWE,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Female
198,KALINGAH,SAMUEL MGANDI,1,MOMBASA,5,LIKONI,21,MTONGWE,IND,INDEPENDENT,IND,Male
199,MADONGA,ABDULRAHAMAN OMAR,1,MOMBASA,5,LIKONI,21,MTONGWE,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
200,MAKANI,PIUS,1,MOMBASA,5,LIKONI,21,MTONGWE,36,CHAMA CHA UZALENDO,CCU,Male
201,MKONGA,MKONGA KIBWANA,1,MOMBASA,5,LIKONI,21,MTONGWE,42,SHIRIKISHO PARTY OF KENYA,SPK,Male
202,MOSITET,JOSEPH KUSERO,1,MOMBASA,5,LIKONI,21,MTONGWE,IND,INDEPENDENT,IND,Male
203,MUTINDA,STEPHEN MUSYOKI,1,MOMBASA,5,LIKONI,21,MTONGWE,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
204,MWIDANI,HAMISI MUSA,1,MOMBASA,5,LIKONI,21,MTONGWE,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
205,MWINYI,RASHID KHAMIS,1,MOMBASA,5,LIKONI,21,MTONGWE,3,THE LABOUR PARTY OF KENYA,LPK,Male
206,MZAMIL,AHMED HASSAN,1,MOMBASA,5,LIKONI,21,MTONGWE,27,JUBILEE PARTY,JP,Male
207,ABDI,OMAR PAMBA,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,IND,INDEPENDENT,IND,Male
208,CHIMATSOMATSO,MISHI OMAR,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,27,JUBILEE PARTY,JP,Female
209,GUGU,HAMISI JUMA,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
210,KAMONDE,AMINA JUMA,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Female
211,MADUNDO,MOHAMED,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,IND,INDEPENDENT,IND,Male
212,MGWISHO,MWALIMU HAMAD,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
213,MOHAMED,MOHAMED BREK,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,IND,INDEPENDENT,IND,Male
214,MWAGOMBA,ABDALLAH JUMAA,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,42,SHIRIKISHO PARTY OF KENYA,SPK,Male
215,MWANGEMI,GIBSON MWENDO,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
216,ODHIAMBO,MAURICE OKUTO,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
217,SUYA,ZUGWE MOHAMED,1,MOMBASA,5,LIKONI,22,SHIKA ADABU,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
218,ABDALLA,MWANASITI MOHAMED,1,MOMBASA,5,LIKONI,23,BOFU,62,AMANI NATIONAL CONGRESS,ANC,Female
219,ALIKULA,GODFREY MWAMBUSH,1,MOMBASA,5,LIKONI,23,BOFU,IND,INDEPENDENT,IND,Male
220,BOMA,SULEIMAN OMARI,1,MOMBASA,5,LIKONI,23,BOFU,IND,INDEPENDENT,IND,Male
221,CHAKA,TSUMA JUMA,1,MOMBASA,5,LIKONI,23,BOFU,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
222,KARUNGU,MOHAMED SAID ALI,1,MOMBASA,5,LIKONI,23,BOFU,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
223,MNYOKI,PAUL KINAKO,1,MOMBASA,5,LIKONI,23,BOFU,IND,INDEPENDENT,IND,Male
224,MOHAMED,ALI KENYA,1,MOMBASA,5,LIKONI,23,BOFU,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
225,OIGORO,ELKANAH MOGIRE,1,MOMBASA,5,LIKONI,23,BOFU,61,CITIZENS CONVENTION PARTY,CCP,Male
226,OMAR,AHMED SALAMA,1,MOMBASA,5,LIKONI,23,BOFU,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
227,SALIM,SALIM ABDALLAH,1,MOMBASA,5,LIKONI,23,BOFU,27,JUBILEE PARTY,JP,Male
228,HASSAN,OMARI,1,MOMBASA,5,LIKONI,24,LIKONI,IND,INDEPENDENT,IND,Male
229,JUMA,ALI SHAFFI,1,MOMBASA,5,LIKONI,24,LIKONI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
230,MARIGI,MARY WANGARI,1,MOMBASA,5,LIKONI,24,LIKONI,IND,INDEPENDENT,IND,Female
231,MATARI,JOSEPH MARUNGA,1,MOMBASA,5,LIKONI,24,LIKONI,34,SAFINA,SAFINA,Male
232,MWAHIMA,ABDALLA MWALIM,1,MOMBASA,5,LIKONI,24,LIKONI,27,JUBILEE PARTY,JP,Male
233,MWAMWIRI,ATHMAN RAMA,1,MOMBASA,5,LIKONI,24,LIKONI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
234,NZOKA,BENARD MUEMA,1,MOMBASA,5,LIKONI,24,LIKONI,50,MUUNGANO PARTY,MUUNGANO,Male
235,OLOGOH,DICKENS OKELLOH,1,MOMBASA,5,LIKONI,24,LIKONI,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
236,ADRUSI,JUMA SAID,1,MOMBASA,5,LIKONI,25,TIMBWANI,IND,INDEPENDENT,IND,Male
237,GONGA,MOHAMED HEMED,1,MOMBASA,5,LIKONI,25,TIMBWANI,IND,INDEPENDENT,IND,Male
238,MATINDE,KENNEDY OTIENO,1,MOMBASA,5,LIKONI,25,TIMBWANI,IND,INDEPENDENT,IND,Male
239,MBAYA,HAMISI SALIM,1,MOMBASA,5,LIKONI,25,TIMBWANI,IND,INDEPENDENT,IND,Male
240,MSHILA,RAWLINS MARK,1,MOMBASA,5,LIKONI,25,TIMBWANI,75,EMPOWERMENT AND LIBERATION PARTY,ELP,Male
241,MUUNDA,JAMES MWANTHI,1,MOMBASA,5,LIKONI,25,TIMBWANI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
242,MWACHANZINGO,JUMA HASSAN,1,MOMBASA,5,LIKONI,25,TIMBWANI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
243,NJOGU,JOHN GITAU,1,MOMBASA,5,LIKONI,25,TIMBWANI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
244,OGECHI,DANIEL MOTURI,1,MOMBASA,5,LIKONI,25,TIMBWANI,58,REPUBLICAN LIBERTY PARTY,RLP,Male
245,OLONDE,RICHARD OCHOLA,1,MOMBASA,5,LIKONI,25,TIMBWANI,5,CHAMA MWANGAZA DAIMA,CMD,Male
246,PANYAKO,FELIX MUTSWENJE,1,MOMBASA,5,LIKONI,25,TIMBWANI,64,UNITED DEMOCRATIC PARTY,UDP,Male
247,RUWA,RAYMOND MPEMBA,1,MOMBASA,5,LIKONI,25,TIMBWANI,27,JUBILEE PARTY,JP,Male
248,SAKWA,EDWARD SIMIYU,1,MOMBASA,5,LIKONI,25,TIMBWANI,62,AMANI NATIONAL CONGRESS,ANC,Male
249,TIMOTHY,KEBIRO,1,MOMBASA,5,LIKONI,25,TIMBWANI,39,PEOPLES DEMOCRATIC PARTY,PDP,Male
unknown:14,MULUNDONDA,MWAKA BAKARI,1,MOMBASA,5,LIKONI,25,TIMBWANI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
250,ABDALLA,ATHMAN ALI,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,62,AMANI NATIONAL CONGRESS,ANC,Male
251,ABDULREHMAN,KHADIJA KASSIM,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Female
252,Abdulsattar,Abdul rasheed,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
253,ABUBAKAR,EBRAHIM SOMOEBWANA,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
254,AMUR,MURFAD ABDALLA,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
255,MOHAMED,MUMTAKINA ABDALLA,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,27,JUBILEE PARTY,JP,Male
256,SHAKUR,AWESO ABDUL,1,MOMBASA,6,MVITA,26,MJI WA KALE MAKADARA,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
257,ADHIAMBO,IRENE PAMELA,1,MOMBASA,6,MVITA,27,TUDOR,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Female
258,INYANJE,KENNEDY M,1,MOMBASA,6,MVITA,27,TUDOR,13,DEMOCRATIC PARTY OF KENYA,DP,Male
259,KADENGE,JAPHET CHARO,1,MOMBASA,6,MVITA,27,TUDOR,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
260,MAGWABI,SIMION KUPALIA,1,MOMBASA,6,MVITA,27,TUDOR,64,UNITED DEMOCRATIC PARTY,UDP,Male
261,MALII,DAVID MUTUA,1,MOMBASA,6,MVITA,27,TUDOR,27,JUBILEE PARTY,JP,Male
262,MANGALE,TSUMA KOMBO,1,MOMBASA,6,MVITA,27,TUDOR,IND,INDEPENDENT,IND,Male
263,MUKABWA,POLYCARP SHIKULU,1,MOMBASA,6,MVITA,27,TUDOR,IND,INDEPENDENT,IND,Male
264,MURAGE,EDWARD KARUGU,1,MOMBASA,6,MVITA,27,TUDOR,IND,INDEPENDENT,IND,Male
265,NDONE,DOUGLAS KAVESI,1,MOMBASA,6,MVITA,27,TUDOR,40,NEW DEMOCRATS,ND,Male
266,NYAGA,DENIS GICHIRA,1,MOMBASA,6,MVITA,27,TUDOR,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
267,OTIENO,GEORGE ODHIAMBO,1,MOMBASA,6,MVITA,27,TUDOR,62,AMANI NATIONAL CONGRESS,ANC,Male
268,SAMBA,TOBIAS OTIENO,1,MOMBASA,6,MVITA,27,TUDOR,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
269,SHEIKH,ABDALLAH SALIM ALI,1,MOMBASA,6,MVITA,27,TUDOR,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
270,ATHMAN,AHMED MOHAMED,1,MOMBASA,6,MVITA,28,TONONOKA,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
271,CHICCO,SALIM MUNGA,1,MOMBASA,6,MVITA,28,TONONOKA,47,FARMERS PARTY,FP,Male
272,KATANA,MICHAEL GRAHAM,1,MOMBASA,6,MVITA,28,TONONOKA,IND,INDEPENDENT,IND,Male
273,ONSHIR,HUSSEIN ARDI IMAN,1,MOMBASA,6,MVITA,28,TONONOKA,27,JUBILEE PARTY,JP,Male
274,OSMAN,BASHIR HAJI,1,MOMBASA,6,MVITA,28,TONONOKA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
275,RUBEYA,HASSAN SAID,1,MOMBASA,6,MVITA,28,TONONOKA,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
276,SHARIFF,ALI OMAR,1,MOMBASA,6,MVITA,28,TONONOKA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
277,TIMOTHY,BENSON MAITHA,1,MOMBASA,6,MVITA,28,TONONOKA,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
278,KHUBRAN,WAHID MOHAMED,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,40,NEW DEMOCRATS,ND,Male
279,KITONGA,DEBORAH TAABU,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Female
280,MIDIA,NICHOLAS ODHIAMBO,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,IND,INDEPENDENT,IND,Male
281,MULEHI,PATRICK MUSESYA,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
282,MUMBA,PRISCHILLA MEMA,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Female
283,MURULI,OBED,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,IND,INDEPENDENT,IND,Male
284,OMAR,LEILA SHARIFF SALIM,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,IND,INDEPENDENT,IND,Female
285,OMAR,RASHID HUSSEIN,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,27,JUBILEE PARTY,JP,Male
286,OMONDI,BRIAN OTIENO,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,IND,INDEPENDENT,IND,Male
287,OTIENO,ROBERT ODHIAMBO,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
288,SIRYA,PAUL LUCKSON,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,64,UNITED DEMOCRATIC PARTY,UDP,Male
289,WALELE,JOHN IGHACHO,1,MOMBASA,6,MVITA,29,SHIMANZI GANJONI,IND,INDEPENDENT,IND,Male
290,ATTAN,ATTAN MBARAK,1,MOMBASA,6,MVITA,30,MAJENGO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
291,KALUME,MWALIMU KARISA,1,MOMBASA,6,MVITA,30,MAJENGO,64,UNITED DEMOCRATIC PARTY,UDP,Male
292,KHAMIS,AHMED KHAMIS SALIM,1,MOMBASA,6,MVITA,30,MAJENGO,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
293,KHAMIS,MANAFI KHATIB,1,MOMBASA,6,MVITA,30,MAJENGO,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
294,KIBWANA,ABUBAKAR RASHID,1,MOMBASA,6,MVITA,30,MAJENGO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
295,KINYANJUI,JOHN GATIMU,1,MOMBASA,6,MVITA,30,MAJENGO,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
296,MTSUMI,SULEIMAN KHALFAN,1,MOMBASA,6,MVITA,30,MAJENGO,IND,INDEPENDENT,IND,Male
297,MWALIMO,SAID MWALAGHELANGE,1,MOMBASA,6,MVITA,30,MAJENGO,27,JUBILEE PARTY,JP,Male
298,OMAR,YUSUF ABDULMAJID,1,MOMBASA,6,MVITA,30,MAJENGO,IND,INDEPENDENT,IND,Male
299,OMONDI,DAVID OKELO,1,MOMBASA,6,MVITA,30,MAJENGO,62,AMANI NATIONAL CONGRESS,ANC,Male
300,CHAUNGA,FATUMA NCHANDUGU,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,40,NEW DEMOCRATS,ND,Female
301,HAMISI,MWERO APHU,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,IND,INDEPENDENT,IND,Male
302,JASSO,MOHAD GARICHE,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,62,AMANI NATIONAL CONGRESS,ANC,Male
303,MUNYAO,PETER NZEKI,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
304,MWACHAUNGA,TUMAINI KASSIM,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,IND,INDEPENDENT,IND,Male
305,MWAKIKUZI,HAMISI ALIFANI,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,IND,INDEPENDENT,IND,Male
306,MWAMBOGA,IDDI MOHAMED,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
307,MWASILAHA,RASHIDI MOHAMED,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
308,Mwasipho,Hassan Yusuf,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
309,MWATSAVWA,MOHAMED SAID,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
310,RAMA,MATANO,2,KWALE,7,MSAMBWENI,31,GOMBATO BONGWE,27,JUBILEE PARTY,JP,Male
311,ADIDI,SULEIMAN JUMAA,2,KWALE,7,MSAMBWENI,32,UKUNDA,IND,INDEPENDENT,IND,Male
312,CHOKA,KASSIM ATHUMAN,2,KWALE,7,MSAMBWENI,32,UKUNDA,62,AMANI NATIONAL CONGRESS,ANC,Male
313,KAMONDE,RAMADHANI HAMISI,2,KWALE,7,MSAMBWENI,32,UKUNDA,IND,INDEPENDENT,IND,Male
314,KITENGELE,OMARI HAMISI,2,KWALE,7,MSAMBWENI,32,UKUNDA,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
315,MAJANI,SAIDI ALI,2,KWALE,7,MSAMBWENI,32,UKUNDA,27,JUBILEE PARTY,JP,Male
316,MUTUNGI,CHARLES NGYEMA,2,KWALE,7,MSAMBWENI,32,UKUNDA,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
317,MWAGUDE,OMARI HAMADI,2,KWALE,7,MSAMBWENI,32,UKUNDA,IND,INDEPENDENT,IND,Male
318,MWERO,HAMISI RASHID,2,KWALE,7,MSAMBWENI,32,UKUNDA,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
319,OLIECH,JOSEPH ODHIAMBO,2,KWALE,7,MSAMBWENI,32,UKUNDA,IND,INDEPENDENT,IND,Male
320,REUBEN,GLADYS,2,KWALE,7,MSAMBWENI,32,UKUNDA,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Female
321,SALIM,HAWA ABDUL,2,KWALE,7,MSAMBWENI,32,UKUNDA,40,NEW DEMOCRATS,ND,Female
322,CHULA,MZEE KAZOLE,2,KWALE,7,MSAMBWENI,33,KINONDO,63,DEVOLUTION PARTY OF KENYA,DPK,Male
323,MAMBO,ABDALLAH JUMA,2,KWALE,7,MSAMBWENI,33,KINONDO,2,THE NATIONAL VISION PARTY,NVP,Male
324,MAONE,JUMA ATHUMANI,2,KWALE,7,MSAMBWENI,33,KINONDO,27,JUBILEE PARTY,JP,Male
325,MATATA,JUMA OMAR,2,KWALE,7,MSAMBWENI,33,KINONDO,3,THE LABOUR PARTY OF KENYA,LPK,Male
326,MWABATA,ALI SALIM,2,KWALE,7,MSAMBWENI,33,KINONDO,62,AMANI NATIONAL CONGRESS,ANC,Male
327,MWAFONDO,CRISPUS DZOMBO,2,KWALE,7,MSAMBWENI,33,KINONDO,64,UNITED DEMOCRATIC PARTY,UDP,Male
328,MWASENGEZA,MOHAMED HAMISI,2,KWALE,7,MSAMBWENI,33,KINONDO,60,VIBRANT DEMOCRATIC PARTY,VDP,Male
329,OMARI,HAMISI MOHAMED,2,KWALE,7,MSAMBWENI,33,KINONDO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
330,BAISHE,MOHAMED YUSUF,2,KWALE,7,MSAMBWENI,34,RAMISI,IND,INDEPENDENT,IND,Male
331,CHIMWERI,ASHA BAKARI,2,KWALE,7,MSAMBWENI,34,RAMISI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Female
332,DZUGWEH,MOHAMED HATIBU,2,KWALE,7,MSAMBWENI,34,RAMISI,IND,INDEPENDENT,IND,Male
333,KIMONDIU,JAMES MAINGI,2,KWALE,7,MSAMBWENI,34,RAMISI,17,AGANO PARTY,AGANO,Male
334,MASEMA,IDI ALI,2,KWALE,7,MSAMBWENI,34,RAMISI,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
335,MATHEKA,ALEXANDER MUTHIANI,2,KWALE,7,MSAMBWENI,34,RAMISI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
336,MGUNGAH,HUSSEIN JUMA,2,KWALE,7,MSAMBWENI,34,RAMISI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
337,MKUNGU,RAIA ATHUMAN,2,KWALE,7,MSAMBWENI,34,RAMISI,54,CHAMA CHA MASHINANI,CCM,Male
338,MRAJA,SAID SULEIMAN,2,KWALE,7,MSAMBWENI,34,RAMISI,38,PEOPLES EMPOWERMENT PARTY,PEP,Male
339,MUTUA,MATHIAS MUTINDA,2,KWALE,7,MSAMBWENI,34,RAMISI,36,CHAMA CHA UZALENDO,CCU,Male
340,MWAMZANDI,NASSORO ALI,2,KWALE,7,MSAMBWENI,34,RAMISI,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
341,MWANGEMA,MALIKI MASUDI,2,KWALE,7,MSAMBWENI,34,RAMISI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
342,POKEA,SIKUKUU BAKARI,2,KWALE,7,MSAMBWENI,34,RAMISI,27,JUBILEE PARTY,JP,Female
343,RIZIKI,HALIMA SALIM,2,KWALE,7,MSAMBWENI,34,RAMISI,72,MOVEMENT FOR DEMOCRACY AND GROWTH,MDG,Female
344,AKIDA,AKIDA MWINYIAMANI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,23,FORUM FOR RESTORATION OF DEMOCRACY-KENYA,FORD-KENYA,Male
345,GAO,KASIMU,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,40,NEW DEMOCRATS,ND,Male
346,IDDI,HASSAN ALI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,62,AMANI NATIONAL CONGRESS,ANC,Male
347,JABIRI,HASSANI ALI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,13,DEMOCRATIC PARTY OF KENYA,DP,Male
348,KITSUI,KHALFAN HAMADI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,67,MAENDELEO CHAP CHAP PARTY,MCCP,Male
349,MALUMBO,BAKARI HAMISI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,54,CHAMA CHA MASHINANI,CCM,Male
350,MASUDI,HALIMA OMAR OMAR,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,2,THE NATIONAL VISION PARTY,NVP,Female
351,MASYUKI,GIDEON MUTISYA,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,30,KENYA AFRICAN DEMOCRATIC UNION-ASILI,KADU-ASILI,Male
352,MATANO,SALIM HASSAN,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,36,CHAMA CHA UZALENDO,CCU,Male
353,MGUTTA,NASSORO BAKARI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
354,MUTEMI,JOEL MWIMI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,29,NATIONAL RAINBOW COALITION,NARC,Male
355,MWADZENGO,MOHAMED OMAR,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
356,MWANGATA,MOHAMED DHARAU,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,IND,INDEPENDENT,IND,Male
357,MWANJIA,HAMISI BAKARI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,27,JUBILEE PARTY,JP,Male
358,NGUMBI,KENNEDY KITHU,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,IND,INDEPENDENT,IND,Male
359,NJAMAH,SEIF JUMA,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
360,OMAR,ABBAS MWALAGO,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,44,PARTY OF DEMOCRATIC UNITY,PDU,Male
361,RIZIKI,MSHEMANGA HAMISI,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,72,MOVEMENT FOR DEMOCRACY AND GROWTH,MDG,Male
362,SHEE,JUMA HASSAN HASSSAN,2,KWALE,8,LUNGALUNGA,35,PONGWE KIKONENI,IND,INDEPENDENT,IND,Male
363,GAO,OMARI ALII,2,KWALE,8,LUNGALUNGA,36,DZOMBO,40,NEW DEMOCRATS,ND,Male
364,JULO,SAIDI MURABU,2,KWALE,8,LUNGALUNGA,36,DZOMBO,21,ORANGE DEMOCRATIC MOVEMENT,ODM,Male
365,KADIDE,SAMUEL NYAWA,2,KWALE,8,LUNGALUNGA,36,DZOMBO,33,KENYA AFRICAN NATIONAL UNION,KANU,Male
366,KITHII,MUTHAMI MAINGI,2,KWALE,8,LUNGALUNGA,36,DZOMBO,12,WIPER DEMOCRATIC MOVEMENT- KENYA,WDM-K,Male
367,KYENGO,AMOS MUEMA,2,KWALE,8,LUNGALUNGA,36,DZOMBO,IND,INDEPENDENT,IND,Male
368,MTENDE,BAKARI ALI,2,KWALE,8,LUNGALUNGA,36,DZOMBO,25,PROGRESSIVE PARTY OF KENYA,PPOK,Male
369,MUSYOKA,WILFRED MUTISO,2,KWALE,8,LUNGALUNGA,36,DZOMBO,17,AGANO PARTY,AGANO,Male
370,NYAWA,PATRICK MANGALE,2,KWALE,8,LUNGALUNGA,36,DZOMBO,62,AMANI NATIONAL CONGRESS,ANC,Male
371,SIRISIRI,CHIRUPI,2,KWALE,8,LUNGALUNGA,36,DZOMBO,2,THE NATIONAL VISION PARTY,NVP,Male
